lat_grid,lon_grid,day,month,year,decade,season_enc,coordinateUncertaintyInMeters,species_richness,order_enc,family_enc,class_enc,taxonRank_enc,basisOfRecord_enc,decimalLatitude,decimalLongitude,plant_sighting_density
17.4,73.6,3,10,2015,2010,3,549.0,60,11,35,1,2,0,17.412046,73.572792,435
17.4,73.6,2,10,2015,2010,3,549.0,60,30,26,1,2,0,17.405857,73.573143,435
17.4,73.5,30,9,2015,2010,3,549.0,23,11,35,1,2,0,17.447241,73.484619,128
17.7,73.8,2,8,2014,2010,2,549.0,232,2,59,0,2,0,17.72477,73.844582,6544
17.7,73.8,2,8,2014,2010,2,549.0,232,1,5,1,2,0,17.72477,73.844582,6544
17.4,73.7,12,3,2018,2010,1,549.0,112,14,14,1,2,0,17.43,73.650002,941
17.4,73.8,20,12,2017,2010,0,549.0,30,11,35,1,2,0,17.350313,73.786423,100
17.7,73.8,4,9,2011,2010,3,549.0,232,11,35,1,2,0,17.723343,73.823486,6544
17.4,73.7,12,3,2018,2010,1,549.0,112,17,34,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,17,65,1,2,0,17.43,73.650002,941
17.8,73.7,12,10,2010,2010,3,549.0,7,18,48,1,2,0,17.769611,73.740234,32
17.4,73.7,12,3,2018,2010,1,549.0,112,10,42,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,12,6,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,28,16,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,17,34,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,18,48,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,18,48,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,18,48,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,19,24,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.43,73.650002,941
17.4,73.7,11,9,2017,2010,3,549.0,112,14,43,1,2,0,17.417641,73.672089,941
17.4,73.7,20,12,2017,2010,0,549.0,112,14,41,1,2,0,17.393242,73.668007,941
17.4,73.7,12,3,2018,2010,1,549.0,112,12,77,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,12,6,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,19,46,1,2,0,17.43,73.650002,941
17.4,73.7,20,12,2017,2010,0,549.0,112,17,34,1,2,0,17.425694,73.668884,941
17.4,73.7,11,9,2017,2010,3,549.0,112,18,48,1,2,0,17.402447,73.669464,941
17.4,73.7,11,9,2017,2010,3,549.0,112,10,12,1,2,0,17.398521,73.669373,941
17.4,73.5,20,6,2015,2010,2,549.0,23,2,59,0,2,0,17.432678,73.503632,128
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.43,73.650002,941
17.4,73.5,30,9,2015,2010,3,549.0,23,14,60,1,2,0,17.431917,73.49305,128
17.7,73.8,7,9,2014,2010,3,549.0,232,10,12,1,2,0,17.72477,73.844582,6544
17.4,73.5,30,9,2015,2010,3,549.0,23,11,35,1,2,0,17.438957,73.492783,128
17.4,73.7,20,12,2017,2010,0,549.0,112,19,24,1,2,0,17.426886,73.662674,941
17.4,73.7,12,3,2018,2010,1,549.0,112,5,19,1,1,0,17.43,73.650002,941
17.4,73.7,11,9,2017,2010,3,549.0,112,12,6,1,2,0,17.406221,73.670258,941
17.4,73.7,20,12,2017,2010,0,549.0,112,19,24,1,2,0,17.370552,73.741997,941
17.4,73.7,12,3,2018,2010,1,549.0,112,28,16,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.43,73.650002,941
17.4,73.7,12,3,2018,2010,1,549.0,112,19,24,1,2,0,17.43,73.650002,941
17.4,73.7,11,9,2017,2010,3,549.0,112,9,29,1,2,0,17.43189,73.653374,941
17.7,73.8,30,9,2013,2010,3,549.0,232,23,33,0,2,0,17.724979,73.834755,6544
17.4,73.7,20,12,2017,2010,0,549.0,112,30,26,1,2,0,17.403137,73.66954,941
17.7,73.8,24,9,2012,2010,3,549.0,232,14,41,1,2,0,17.72114,73.808823,6544
17.4,73.5,19,6,2015,2010,2,549.0,23,15,23,0,2,0,17.422262,73.543816,128
17.4,73.7,20,12,2017,2010,0,549.0,112,9,29,1,2,0,17.394297,73.667999,941
17.4,73.7,12,3,2018,2010,1,549.0,112,28,79,1,2,0,17.43,73.650002,941
17.7,73.8,7,9,2005,2000,3,549.0,232,12,36,1,2,0,17.732826,73.817139,6544
17.4,73.7,20,12,2017,2010,0,549.0,112,11,35,1,2,0,17.409212,73.669388,941
17.7,73.8,18,9,2017,2010,3,993.0,232,10,12,1,2,0,17.720831,73.823716,6544
17.7,73.8,18,9,2017,2010,3,993.0,232,17,34,1,2,0,17.720831,73.823716,6544
17.7,73.8,18,9,2017,2010,3,993.0,232,10,12,1,2,0,17.720831,73.823716,6544
17.7,73.8,29,9,2011,2010,3,993.0,232,10,12,1,2,0,17.720831,73.823716,6544
17.6,73.8,10,9,2015,2010,3,1052.0,81,21,61,1,2,0,17.60276,73.846512,884
17.7,73.8,21,9,2016,2010,3,993.0,232,12,6,1,2,0,17.720831,73.823716,6544
17.7,73.8,28,9,2011,2010,3,993.0,232,14,0,1,2,0,17.720831,73.823716,6544
17.4,73.7,10,9,2016,2010,3,1069.0,112,2,59,0,2,0,17.39189,73.740431,941
17.4,73.7,17,6,2017,2010,2,549.0,112,11,35,1,2,0,17.368845,73.749021,941
17.4,73.7,10,9,2016,2010,3,549.0,112,14,60,1,2,0,17.424099,73.724496,941
17.4,73.6,22,7,2014,2010,2,2070.0,60,14,43,1,2,0,17.43,73.65,435
17.7,73.8,10,9,2014,2010,3,549.0,232,12,6,1,2,0,17.723517,73.826615,6544
17.7,73.8,28,9,2014,2010,3,549.0,232,12,6,1,2,0,17.723024,73.825842,6544
17.7,73.8,30,7,2014,2010,2,993.0,232,2,59,0,2,0,17.720831,73.823716,6544
17.7,73.8,10,10,2012,2010,3,993.0,232,6,31,1,2,0,17.720831,73.823716,6544
17.4,73.7,25,12,2019,2010,0,1069.0,112,25,75,1,2,0,17.39189,73.740431,941
17.7,73.8,28,9,2011,2010,3,993.0,232,17,34,1,2,0,17.720831,73.823716,6544
17.7,73.8,29,9,2014,2010,3,993.0,232,19,46,1,2,0,17.720831,73.823716,6544
17.6,73.8,25,12,2019,2010,0,4151.0,81,14,0,1,2,0,17.592766,73.827203,884
17.7,73.8,28,9,2011,2010,3,30716.0,232,2,9,0,2,0,17.677932,73.810076,6544
17.7,73.8,29,9,2011,2010,3,993.0,232,8,25,0,2,0,17.720831,73.823716,6544
17.7,73.8,28,9,2016,2010,3,526.0,232,10,12,1,2,0,17.72785,73.822953,6544
17.7,73.8,28,9,2011,2010,3,993.0,232,11,35,1,2,0,17.720831,73.823716,6544
17.7,73.8,28,9,2011,2010,3,993.0,232,2,59,0,2,0,17.720831,73.823716,6544
17.7,73.8,28,9,2011,2010,3,993.0,232,12,6,1,2,0,17.720831,73.823716,6544
17.7,73.8,28,9,2011,2010,3,993.0,232,2,59,0,2,0,17.720831,73.823716,6544
17.5,73.6,16,12,2019,2010,0,2610.0,23,11,35,1,2,0,17.45817,73.559655,115
17.7,73.6,13,9,1971,1970,3,549.0,3,23,69,0,2,4,17.71667,73.55,8
17.7,73.8,6,10,2019,2010,3,549.0,232,17,65,1,2,0,17.723055,73.767105,6544
17.7,73.8,10,7,2014,2010,2,61.0,232,2,59,0,2,0,17.718957,73.823244,6544
17.7,73.8,10,7,2014,2010,2,61.0,232,2,59,0,2,0,17.718058,73.824918,6544
17.7,73.8,10,7,2014,2010,2,61.0,232,2,59,0,2,0,17.723822,73.830282,6544
17.7,73.8,10,7,2014,2010,2,993.0,232,12,6,1,2,0,17.720831,73.823716,6544
17.7,73.8,28,3,2012,2010,1,460.0,232,26,76,1,2,0,17.721043,73.823823,6544
17.7,73.8,28,3,2012,2010,1,977.0,232,14,58,1,2,0,17.730299,73.824275,6544
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.425856,73.663576,941
17.4,73.7,12,3,2018,2010,1,549.0,112,28,16,1,2,0,17.432173,73.658178,941
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.433015,73.660115,941
17.4,73.7,12,3,2018,2010,1,549.0,112,19,24,1,2,0,17.421931,73.666095,941
17.4,73.7,17,6,2017,2010,2,549.0,112,18,48,1,2,0,17.426625,73.663278,941
17.7,73.8,6,10,2019,2010,3,4208.0,232,0,8,0,2,0,17.719612,73.810233,6544
17.7,73.8,6,10,2019,2010,3,549.0,232,17,34,1,2,0,17.717772,73.813789,6544
17.7,73.8,6,10,2019,2010,3,2104.0,232,14,0,1,2,0,17.719256,73.807379,6544
17.7,73.8,6,10,2019,2010,3,549.0,232,11,35,1,2,0,17.723028,73.767609,6544
17.7,73.8,6,10,2019,2010,3,549.0,232,14,81,1,2,0,17.717657,73.81356,6544
17.7,73.8,7,10,2014,2010,3,549.0,232,6,31,1,2,0,17.692978,73.824399,6544
17.7,73.8,1,9,2011,2010,3,1672.0,232,8,25,0,2,0,17.720831,73.823716,6544
17.4,73.6,22,7,2014,2010,2,2070.0,60,12,6,1,2,0,17.43,73.65,435
17.6,73.8,10,9,2015,2010,3,526.0,81,10,12,1,2,0,17.603086,73.846382,884
17.7,73.8,9,9,2015,2010,3,1052.0,232,8,25,0,2,0,17.715872,73.81344,6544
17.7,73.8,9,9,2015,2010,3,526.0,232,14,41,1,2,0,17.715296,73.813607,6544
17.7,73.8,9,9,2015,2010,3,526.0,232,2,39,0,2,0,17.717664,73.814709,6544
17.7,73.8,9,9,2015,2010,3,263.0,232,14,43,1,2,0,17.714967,73.812929,6544
17.6,73.8,10,9,2015,2010,3,526.0,81,14,0,1,2,0,17.602645,73.848497,884
17.7,73.8,9,9,2015,2010,3,263.0,232,14,60,1,2,0,17.715139,73.813235,6544
17.7,73.8,9,9,2015,2010,3,132.0,232,10,12,1,2,0,17.714997,73.812855,6544
17.7,73.8,9,9,2015,2010,3,263.0,232,2,59,0,2,0,17.715421,73.813558,6544
17.7,73.8,9,9,2015,2010,3,1052.0,232,8,25,0,2,0,17.716162,73.814449,6544
17.7,73.8,9,9,2015,2010,3,263.0,232,14,43,1,2,0,17.714734,73.813321,6544
17.7,73.8,9,9,2015,2010,3,1052.0,232,2,59,0,2,0,17.72572,73.816437,6544
17.6,73.8,10,9,2015,2010,3,526.0,81,1,5,1,2,0,17.603038,73.849063,884
17.7,73.8,9,9,2015,2010,3,263.0,232,8,25,0,2,0,17.715136,73.813217,6544
17.7,73.8,9,9,2015,2010,3,526.0,232,12,6,1,2,0,17.715648,73.812657,6544
17.7,73.8,9,9,2015,2010,3,263.0,232,2,59,0,2,0,17.716327,73.813517,6544
17.7,73.8,8,9,2015,2010,3,2104.0,232,11,35,1,2,0,17.713139,73.815587,6544
17.7,73.8,9,9,2015,2010,3,132.0,232,4,15,1,2,0,17.715054,73.813133,6544
17.7,73.8,9,9,2015,2010,3,4208.0,232,14,60,1,2,0,17.716028,73.817095,6544
17.7,73.8,2,10,2012,2010,3,993.0,232,3,52,1,2,0,17.720831,73.823716,6544
17.7,73.8,2,10,2012,2010,3,993.0,232,14,41,1,2,0,17.720831,73.823716,6544
17.7,73.8,9,9,2015,2010,3,263.0,232,11,35,1,2,0,17.71527,73.813421,6544
17.7,73.8,9,9,2015,2010,3,263.0,232,12,6,1,2,0,17.71505,73.813554,6544
17.6,73.8,10,9,2015,2010,3,526.0,81,2,59,0,2,0,17.602728,73.846644,884
17.7,73.8,2,10,2012,2010,3,993.0,232,11,35,1,2,0,17.720831,73.823716,6544
17.7,73.8,2,10,2012,2010,3,993.0,232,18,48,1,2,0,17.720831,73.823716,6544
17.7,73.8,2,10,2012,2010,3,993.0,232,8,25,0,2,0,17.720831,73.823716,6544
17.7,73.8,2,10,2012,2010,3,993.0,232,6,31,1,2,0,17.720831,73.823716,6544
17.7,73.8,28,9,2011,2010,3,993.0,232,23,33,0,2,0,17.720831,73.823716,6544
17.7,73.8,2,10,2012,2010,3,993.0,232,12,6,1,2,0,17.720831,73.823716,6544
17.7,73.8,22,8,2013,2010,2,993.0,232,11,35,1,2,0,17.720831,73.823716,6544
17.7,73.8,7,6,2013,2010,2,993.0,232,2,9,0,2,0,17.720831,73.823716,6544
17.7,73.8,7,6,2013,2010,2,993.0,232,2,2,0,2,0,17.720831,73.823716,6544
17.7,73.8,22,8,2013,2010,2,993.0,232,26,85,1,2,0,17.720831,73.823716,6544
17.7,73.8,22,8,2013,2010,2,993.0,232,12,6,1,2,0,17.720831,73.823716,6544
17.7,73.8,7,6,2013,2010,2,122.0,232,10,80,1,2,0,17.717043,73.793085,6544
17.6,73.8,20,9,2011,2010,3,977.0,81,14,43,1,2,0,17.578722,73.817816,884
17.7,73.8,19,9,2018,2010,3,549.0,232,10,12,1,2,0,17.726929,73.820414,6544
17.7,73.8,19,9,2018,2010,3,549.0,232,14,0,1,2,0,17.724994,73.823865,6544
17.4,73.6,12,3,2018,2010,1,549.0,60,5,19,1,2,0,17.446261,73.639963,435
17.4,73.7,11,9,2017,2010,3,549.0,112,14,41,1,2,0,17.374546,73.720291,941
17.4,73.7,12,3,2018,2010,1,549.0,112,19,24,1,2,0,17.42638,73.664761,941
17.4,73.7,12,3,2018,2010,1,549.0,112,18,48,1,2,0,17.414556,73.66804,941
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.432283,73.653458,941
17.5,73.8,12,3,2018,2010,1,30732.0,17,18,48,1,2,0,17.451418,73.78574,99
17.4,73.7,12,3,2018,2010,1,549.0,112,17,34,1,2,0,17.424646,73.671225,941
17.4,73.6,12,3,2018,2010,1,549.0,60,18,48,1,2,0,17.442988,73.644078,435
17.4,73.7,12,3,2018,2010,1,549.0,112,17,34,1,2,0,17.426835,73.670628,941
17.4,73.7,12,3,2018,2010,1,549.0,112,28,79,1,2,0,17.425421,73.671936,941
17.4,73.7,12,3,2018,2010,1,549.0,112,19,46,1,2,0,17.397428,73.6693,941
17.4,73.7,12,3,2018,2010,1,549.0,112,12,6,1,2,0,17.432391,73.666758,941
17.4,73.6,12,3,2018,2010,1,549.0,60,11,35,1,2,0,17.4429,73.644271,435
17.4,73.7,12,3,2018,2010,1,549.0,112,14,14,1,2,0,17.42632,73.662243,941
17.4,73.7,12,3,2018,2010,1,549.0,112,10,42,1,2,0,17.397526,73.669296,941
17.4,73.7,12,3,2018,2010,1,549.0,112,17,65,1,2,0,17.397393,73.669316,941
17.4,73.7,12,3,2018,2010,1,549.0,112,19,24,1,2,0,17.432283,73.653458,941
17.4,73.7,12,3,2018,2010,1,549.0,112,11,35,1,2,0,17.425995,73.669751,941
17.4,73.7,12,3,2018,2010,1,549.0,112,2,59,0,2,0,17.421505,73.67209,941
17.4,73.7,12,3,2018,2010,1,549.0,112,12,6,1,2,0,17.424646,73.671225,941
17.4,73.7,11,9,2017,2010,3,549.0,112,15,23,0,2,0,17.376631,73.706113,941
17.4,73.7,20,12,2017,2010,0,549.0,112,14,0,1,2,0,17.393135,73.668061,941
17.4,73.7,17,6,2017,2010,2,549.0,112,12,77,1,2,0,17.419741,73.666211,941
17.4,73.7,11,9,2017,2010,3,549.0,112,19,46,1,2,0,17.407955,73.669906,941
17.4,73.8,20,12,2017,2010,0,549.0,30,11,35,1,2,0,17.350313,73.786425,100
17.4,73.7,11,9,2017,2010,3,549.0,112,18,48,1,2,0,17.426565,73.670816,941
17.4,73.7,20,12,2017,2010,0,549.0,112,12,36,1,2,0,17.39314,73.668045,941
17.4,73.7,20,12,2017,2010,0,549.0,112,14,41,1,2,0,17.393241,73.66801,941
17.4,73.7,11,9,2017,2010,3,549.0,112,10,12,1,2,0,17.39943,73.66921,941
17.5,73.6,11,9,2017,2010,3,549.0,23,14,14,1,2,0,17.467255,73.610656,115
17.4,73.7,11,9,2017,2010,3,549.0,112,2,59,0,2,0,17.407686,73.670463,941
17.4,73.7,20,12,2017,2010,0,549.0,112,3,11,1,2,0,17.393183,73.668008,941
17.4,73.7,20,12,2017,2010,0,549.0,112,14,0,1,2,0,17.393135,73.668061,941
17.5,73.8,11,9,2017,2010,3,30732.0,17,18,48,1,2,0,17.490121,73.776203,99
17.4,73.7,11,9,2017,2010,3,549.0,112,12,6,1,2,0,17.40623,73.670246,941
17.4,73.7,11,9,2017,2010,3,549.0,112,14,37,1,2,0,17.399513,73.669218,941
17.4,73.7,20,12,2017,2010,0,549.0,112,14,0,1,2,0,17.393138,73.668055,941
17.4,73.7,11,9,2017,2010,3,549.0,112,9,29,1,2,0,17.430913,73.656623,941
17.4,73.7,11,9,2017,2010,3,549.0,112,14,43,1,2,0,17.399981,73.6693,941
17.4,73.7,20,12,2017,2010,0,549.0,112,18,48,1,2,0,17.414535,73.667946,941
17.4,73.7,20,12,2017,2010,0,549.0,112,11,35,1,2,0,17.409216,73.669393,941
17.4,73.7,17,6,2017,2010,2,549.0,112,19,46,1,2,0,17.421576,73.666146,941
17.4,73.7,20,12,2017,2010,0,549.0,112,17,34,1,2,0,17.425693,73.668885,941
17.4,73.5,11,9,2017,2010,3,549.0,23,12,77,1,2,0,17.415005,73.538738,128
17.4,73.7,11,9,2017,2010,3,549.0,112,9,13,1,2,0,17.39943,73.669205,941
17.4,73.7,11,9,2017,2010,3,549.0,112,10,12,1,2,0,17.398521,73.669371,941
17.5,73.6,17,6,2017,2010,2,549.0,23,2,59,0,2,0,17.4607,73.617093,115
17.3,73.7,28,4,2019,2010,1,549.0,4,2,2,0,2,0,17.324316,73.682655,20
17.3,73.7,28,4,2019,2010,1,549.0,4,12,77,1,2,0,17.325372,73.681004,20
17.5,73.6,11,9,2017,2010,3,549.0,23,14,14,1,2,0,17.467255,73.610658,115
17.4,73.5,11,9,2017,2010,3,549.0,23,12,77,1,2,0,17.415005,73.538738,128
17.7,73.8,8,9,2012,2010,3,993.0,232,11,35,1,2,0,17.727127,73.823029,6544
17.6,73.8,10,2,2018,2010,0,16511.0,81,14,41,1,2,0,17.635372,73.768804,884
17.7,73.8,19,9,2016,2010,3,175.0,232,2,59,0,2,0,17.704831,73.805906,6544
17.8,73.8,20,9,2020,2020,3,549.0,34,23,69,0,4,3,17.77,73.830002,205
17.8,73.8,12,10,2021,2020,3,549.0,34,23,69,0,4,3,17.77,73.830002,205
17.7,73.8,28,9,2016,2010,3,526.0,232,8,25,0,2,0,17.719136,73.835233,6544
17.7,73.8,28,9,2016,2010,3,1052.0,232,14,43,1,2,0,17.730711,73.823138,6544
17.7,73.8,28,9,2016,2010,3,526.0,232,8,25,0,2,0,17.720817,73.83334,6544
17.7,73.8,12,10,2015,2010,3,993.0,232,14,0,1,2,0,17.720831,73.823716,6544
17.7,73.8,8,10,2013,2010,3,993.0,232,6,71,1,2,0,17.720831,73.823716,6544
17.7,73.8,16,10,2011,2010,3,993.0,232,12,36,1,2,0,17.720831,73.823716,6544
17.6,73.8,11,8,2013,2010,2,30716.0,81,0,7,0,2,0,17.603178,73.813748,884
17.7,73.8,19,9,2011,2010,3,993.0,232,23,33,0,2,0,17.720831,73.823716,6544
17.7,73.8,5,12,2011,2010,0,993.0,232,30,38,1,2,0,17.720831,73.823716,6544
17.7,73.8,28,10,2012,2010,3,993.0,232,6,71,1,2,0,17.720831,73.823716,6544
17.7,73.8,27,9,2017,2010,3,993.0,232,3,52,1,2,0,17.720831,73.823716,6544
17.6,73.8,10,2,2018,2010,0,6627.0,81,14,41,1,2,0,17.643114,73.777203,884
17.6,73.8,10,2,2018,2010,0,8256.0,81,14,41,1,2,0,17.645008,73.772275,884
17.6,73.8,1,4,2013,2010,1,6575.0,81,2,59,0,2,0,17.643114,73.777203,884
17.7,73.8,3,9,2009,2000,3,1300.0,232,2,59,0,2,0,17.723201,73.81414,6544
17.6,73.8,10,2,2018,2010,0,8439.0,81,14,0,1,2,0,17.641339,73.779888,884
17.6,73.8,10,2,2018,2010,0,16511.0,81,14,41,1,2,0,17.642993,73.772439,884
17.7,73.8,28,9,2013,2010,3,2789.0,232,14,41,1,2,0,17.728032,73.810617,6544
17.7,73.8,7,9,2018,2010,3,549.0,232,2,59,0,2,0,17.722725,73.767227,6544
17.7,73.8,30,7,2018,2010,2,698.0,232,2,59,0,2,0,17.730671,73.810628,6544
17.7,73.8,13,9,2018,2010,3,2789.0,232,11,35,1,2,0,17.717215,73.807054,6544
17.5,73.5,11,8,2018,2010,2,2789.0,30,12,6,1,2,0,17.542123,73.51899,221
17.7,73.8,20,9,2014,2010,3,1395.0,232,6,31,1,2,0,17.71947,73.798763,6544
17.7,73.8,7,9,2018,2010,3,698.0,232,2,59,0,2,0,17.721739,73.82579,6544
17.7,73.8,15,9,2018,2010,3,698.0,232,6,31,1,2,0,17.722975,73.821949,6544
17.7,73.8,31,8,2018,2010,2,624.0,232,12,6,1,2,0,17.72127,73.825565,6544
17.8,73.8,26,9,2017,2010,3,8256.0,34,18,48,1,2,0,17.791227,73.845132,205
17.7,73.8,29,9,2017,2010,3,129.0,232,23,69,0,2,0,17.726723,73.822944,6544
17.7,73.8,29,9,2017,2010,3,65.0,232,14,41,1,2,0,17.726721,73.822943,6544
17.5,73.6,22,10,2015,2010,3,3036.0,23,18,48,1,2,1,17.466667,73.616667,115
17.4,73.8,31,10,1981,1980,3,549.0,30,23,69,0,2,3,17.379999,73.779999,100
17.4,73.8,31,10,1981,1980,3,549.0,30,23,69,0,2,3,17.379999,73.779999,100
17.5,73.5,30,9,1989,1980,3,549.0,30,23,69,0,2,3,17.52,73.510002,221
17.5,73.5,1,10,1989,1980,3,549.0,30,23,69,0,2,3,17.549999,73.510002,221
17.5,73.5,1,10,1989,1980,3,549.0,30,23,69,0,2,3,17.52,73.510002,221
17.8,73.8,1,2,1996,1990,0,549.0,34,23,69,0,2,3,17.77,73.830002,205
17.8,73.8,1,2,1996,1990,0,549.0,34,23,69,0,2,3,17.77,73.830002,205
17.8,73.8,1,2,1996,1990,0,549.0,34,23,69,0,2,3,17.77,73.830002,205
17.8,73.8,30,10,1981,1980,3,549.0,34,11,35,1,2,3,17.799999,73.82,205
17.8,73.8,30,10,1981,1980,3,549.0,34,11,35,1,2,3,17.77,73.849998,205
17.8,73.8,30,10,1981,1980,3,549.0,34,11,35,1,2,3,17.77,73.830002,205
17.4,73.8,31,10,1981,1980,3,549.0,30,11,35,1,2,3,17.379999,73.779999,100
17.6,73.8,27,9,2012,2010,3,549.0,81,11,35,1,2,4,17.596083,73.84425,884
17.6,73.8,27,9,2012,2010,3,549.0,81,11,35,1,2,4,17.596083,73.84425,884
17.7,73.8,7,9,2018,2010,3,210.0,232,2,59,0,2,0,17.733028,73.765035,6544
17.7,73.8,29,10,2019,2010,3,549.0,232,14,41,1,2,0,17.720967,73.824679,6544
17.5,73.5,20,5,2018,2010,1,5321.0,30,32,89,0,2,0,17.530546,73.533175,221
17.7,73.8,4,12,2018,2010,0,3152.0,232,3,52,1,2,0,17.6958,73.815748,6544
17.6,73.8,18,12,2018,2010,0,4151.0,81,2,59,0,2,0,17.577901,73.839224,884
17.8,73.8,11,9,2021,2020,3,229.0,34,2,59,0,2,0,17.754773,73.758314,205
17.7,73.8,29,3,2018,2010,1,549.0,232,12,6,1,2,0,17.719257,73.803115,6544
17.4,73.8,20,9,2014,2010,3,549.0,30,23,69,0,2,3,17.383231,73.770765,100
17.7,73.8,24,11,2025,2020,3,298.0,232,12,6,1,2,0,17.737815,73.833264,6544
17.7,73.8,23,9,2016,2010,3,549.0,232,6,31,1,2,0,17.710294,73.829714,6544
17.7,73.8,20,6,2019,2010,2,993.0,232,12,6,1,2,0,17.731679,73.834448,6544
17.6,73.8,18,9,2020,2020,3,549.0,81,14,0,1,2,0,17.587591,73.841875,884
17.7,73.8,11,10,2017,2010,3,993.0,232,19,46,1,2,0,17.702136,73.837424,6544
17.7,73.8,20,9,2019,2010,3,549.0,232,8,25,0,2,0,17.731413,73.827821,6544
17.4,73.7,19,9,2022,2020,3,549.0,112,14,0,1,2,0,17.38172,73.662941,941
17.6,73.8,20,5,2019,2010,1,4151.0,81,2,59,0,2,0,17.609552,73.834432,884
17.6,73.8,7,9,2017,2010,3,8.0,81,2,59,0,2,0,17.573789,73.85,884
17.7,73.8,17,9,2025,2020,3,2755.0,232,2,59,0,2,0,17.703778,73.768734,6544
17.7,73.8,13,7,2014,2010,2,244.0,232,12,6,1,2,0,17.707558,73.807907,6544
17.7,73.8,20,9,2025,2020,3,150.0,232,14,0,1,2,0,17.710322,73.832419,6544
17.7,73.8,5,12,2015,2010,0,205.0,232,14,0,1,2,0,17.742147,73.816107,6544
17.7,73.8,22,6,2021,2020,2,526.0,232,14,41,1,2,0,17.698417,73.800714,6544
17.4,73.7,20,10,2015,2010,3,549.0,112,12,77,1,2,0,17.440047,73.664169,941
17.6,73.8,6,9,2014,2010,3,549.0,81,14,60,1,2,0,17.574563,73.815287,884
17.7,73.8,19,8,2025,2020,2,205.0,232,24,30,2,2,0,17.728986,73.808768,6544
17.7,73.8,15,9,2012,2010,3,993.0,232,6,31,1,2,0,17.707922,73.838429,6544
17.7,73.8,24,9,2019,2010,3,122.0,232,23,33,0,2,0,17.722769,73.793712,6544
17.7,73.8,28,3,2018,2010,1,205.0,232,11,35,1,2,0,17.73252,73.816178,6544
17.7,73.8,27,9,2012,2010,3,2042.0,232,2,59,0,2,0,17.69887,73.81993,6544
17.7,73.8,9,10,2025,2020,3,549.0,232,2,59,0,2,0,17.713453,73.823262,6544
17.7,73.8,12,9,2024,2020,3,3152.0,232,14,41,1,2,0,17.713641,73.795215,6544
17.7,73.8,23,9,2024,2020,3,549.0,232,14,67,1,2,0,17.726355,73.839583,6544
17.7,73.8,12,10,2013,2010,3,206.0,232,12,6,1,2,0,17.739413,73.799223,6544
17.7,73.8,8,5,2021,2020,1,4.0,232,14,43,1,2,0,17.729285,73.796867,6544
17.7,73.8,24,3,2024,2020,1,150.0,232,10,12,1,2,0,17.741973,73.836729,6544
17.4,73.7,15,9,2013,2010,3,549.0,112,14,0,1,2,0,17.38089,73.683811,941
17.7,73.8,27,9,2025,2020,3,549.0,232,11,35,1,2,0,17.749654,73.821222,6544
17.7,73.8,4,10,2010,2010,3,2.0,232,14,41,1,2,0,17.742766,73.812406,6544
17.7,73.8,4,8,2023,2020,2,549.0,232,12,77,1,2,0,17.729775,73.834817,6544
17.7,73.8,4,10,2016,2010,3,977.0,232,14,58,1,2,0,17.749,73.84273,6544
17.5,73.6,19,2,2014,2010,0,10000.0,23,11,35,1,4,4,17.450073,73.628103,115
17.7,73.8,2,9,2022,2020,3,977.0,232,11,35,1,2,0,17.728466,73.794476,6544
17.4,73.6,24,11,2010,2010,3,549.0,60,23,69,0,2,3,17.390404,73.587855,435
17.7,73.8,18,10,2017,2010,3,993.0,232,3,11,1,2,0,17.711818,73.834777,6544
17.7,73.8,11,3,2019,2010,1,2000.0,232,2,9,0,1,4,17.723486,73.842947,6544
17.7,73.8,9,10,2019,2010,3,993.0,232,3,11,1,2,0,17.735868,73.817985,6544
17.7,73.8,24,10,2018,2010,3,205.0,232,14,41,1,2,0,17.743806,73.811735,6544
17.4,73.7,26,9,2023,2020,3,549.0,112,14,43,1,2,0,17.403158,73.651018,941
