coordinateUncertaintyInMeters,day,month,year,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,bird_sighting_density,decimalLatitude,decimalLongitude,lat_grid,lon_grid,decade,season_enc,species_richness
337.3333333333333,9,4,2023,7,17,1,0,2.0,17.384502,73.7406,17.4,73.7,2020,1,243
337.3333333333333,20,5,2023,13,29,1,0,1.0,17.709833,73.75579,17.7,73.8,2020,1,214
337.3333333333333,27,7,2023,13,38,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,9,7,2023,13,16,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,2,243
337.3333333333333,22,1,2023,13,54,1,0,2.0,17.769136,73.7421,17.8,73.7,2020,0,181
337.3333333333333,31,5,2023,8,4,1,0,2.0,17.516554,73.52836,17.5,73.5,2020,1,219
337.3333333333333,28,5,2023,13,49,1,0,2.0,17.33509,73.54723,17.3,73.5,2020,1,96
337.3333333333333,24,9,2023,13,38,1,0,1.0,17.602793,73.849236,17.6,73.8,2020,3,119
337.3333333333333,9,4,2023,13,54,1,0,3.0,17.384502,73.7406,17.4,73.7,2020,1,243
337.3333333333333,4,2,2023,13,62,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,24,10,2023,13,19,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,31,12,2023,8,35,1,0,2.0,17.360207,73.784485,17.4,73.8,2020,0,163
337.3333333333333,30,12,2023,13,47,1,0,2.0,17.316286,73.742455,17.3,73.7,2020,0,107
337.3333333333333,4,3,2023,13,38,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,28,3,2023,15,34,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,4,2,2023,13,19,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,3,2,2023,17,53,1,0,8.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,29,5,2023,13,54,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,22,9,2023,11,46,1,0,2.0,17.360624,73.73987,17.4,73.7,2020,3,243
337.3333333333333,1,2,2023,9,20,1,0,3.0,17.480646,73.60967,17.5,73.6,2020,0,168
337.3333333333333,29,12,2023,13,42,1,0,1.0,17.403378,73.73701,17.4,73.7,2020,0,243
337.3333333333333,12,1,2016,0,0,1,0,1.0,17.578789,73.4644,17.6,73.5,2010,0,204
337.3333333333333,9,1,2023,13,47,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,18,5,2022,17,53,1,0,2.0,17.769136,73.7421,17.8,73.7,2020,1,181
337.3333333333333,25,5,2023,13,54,1,0,10.0,17.38717,73.65342,17.4,73.7,2020,1,243
337.3333333333333,17,7,2023,13,57,1,0,1.0,17.521482,73.51167,17.5,73.5,2020,2,219
337.3333333333333,18,7,2023,7,17,1,0,3.0,17.318838,73.52171,17.3,73.5,2020,2,96
337.3333333333333,19,7,2023,13,16,1,0,2.0,17.318838,73.52171,17.3,73.5,2020,2,96
337.3333333333333,25,3,2023,13,22,1,0,2.0,17.444857,73.64149,17.4,73.6,2020,1,129
337.3333333333333,4,4,2023,8,35,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,15,1,2023,10,25,1,0,1.0,17.72487,73.82681,17.7,73.8,2020,0,214
337.3333333333333,16,4,2022,13,54,1,0,2.0,17.53164,73.7884,17.5,73.8,2020,1,111
337.3333333333333,15,4,2023,13,38,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,26,2,2023,8,35,1,0,2.0,17.403065,73.73705,17.4,73.7,2020,0,243
337.3333333333333,3,4,2023,13,39,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,20,5,2023,13,37,1,0,1.0,17.709833,73.75579,17.7,73.8,2020,1,214
337.3333333333333,4,1,2023,13,62,1,0,2.0,17.426573,73.49188,17.4,73.5,2020,0,91
337.3333333333333,24,5,2023,9,20,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,28,3,2023,13,22,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,10,1,2023,13,40,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,16,3,2023,13,38,1,0,3.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,15,3,2023,13,42,1,0,5.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,14,3,2023,13,44,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,5,2,2023,13,2,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,4,2,2023,13,19,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,3,2,2023,14,8,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,3,2,2023,15,48,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,5,2,2023,13,2,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,5,2,2023,13,38,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,10,4,2023,13,39,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,30,9,2023,15,34,1,0,2.0,17.598352,73.84467,17.6,73.8,2020,3,119
337.3333333333333,20,6,2023,13,38,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,21,1,2023,7,17,1,0,2.0,17.449356,73.70625,17.4,73.7,2020,0,243
337.3333333333333,20,1,2016,8,4,1,0,1.0,17.584023,73.4807,17.6,73.5,2010,0,204
337.3333333333333,31,12,2023,15,34,1,0,4.0,17.403378,73.73701,17.4,73.7,2020,0,243
337.3333333333333,12,6,2018,13,67,1,0,1.0,17.516554,73.52836,17.5,73.5,2010,2,219
337.3333333333333,25,3,2023,13,71,1,0,2.0,17.444857,73.64149,17.4,73.6,2020,1,129
337.3333333333333,9,4,2023,13,62,1,0,2.0,17.384502,73.7406,17.4,73.7,2020,1,243
337.3333333333333,28,3,2023,13,38,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,27,3,2023,13,66,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,7,11,2023,15,34,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,9,7,2023,13,19,1,0,16.0,17.389006,73.737785,17.4,73.7,2020,2,243
337.3333333333333,26,6,2023,13,54,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,22,6,2023,15,34,1,0,1.0,17.318838,73.52171,17.3,73.5,2020,2,96
337.3333333333333,3,4,2022,13,21,1,0,1.0,17.56301,73.45948,17.6,73.5,2020,1,204
337.3333333333333,24,3,2023,13,39,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,27,8,2023,14,8,1,0,5.0,17.525139,73.52065,17.5,73.5,2020,2,219
337.3333333333333,1,10,2023,13,31,1,0,6.0,17.725689,73.81891,17.7,73.8,2020,3,214
337.3333333333333,31,5,2023,9,20,1,0,1.0,17.516554,73.52836,17.5,73.5,2020,1,219
337.3333333333333,5,11,2023,13,67,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,24,9,2023,13,42,1,0,1.0,17.602793,73.849236,17.6,73.8,2020,3,119
337.3333333333333,16,3,2023,1,5,1,0,4.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,15,3,2023,13,2,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,14,3,2023,13,19,1,0,3.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,4,2,2023,13,36,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,3,2,2023,0,0,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,5,2,2023,17,53,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,26,5,2023,13,29,1,0,1.0,17.336044,73.54701,17.3,73.5,2020,1,96
337.3333333333333,15,1,2023,13,67,1,0,1.0,17.722063,73.81092,17.7,73.8,2020,0,214
337.3333333333333,24,9,2023,13,38,1,0,2.0,17.602793,73.849236,17.6,73.8,2020,3,119
337.3333333333333,20,4,2023,0,0,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,16,6,2023,13,19,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,9,9,2023,13,22,1,0,1.0,17.72487,73.82681,17.7,73.8,2020,3,214
337.3333333333333,13,6,2020,15,48,1,0,2.0,17.561146,73.4987,17.6,73.5,2020,2,204
337.3333333333333,18,5,2022,0,0,1,0,1.0,17.769136,73.7421,17.8,73.7,2020,1,181
337.3333333333333,22,12,2023,2,7,1,0,10.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,27,12,2023,13,33,1,0,8.0,17.403378,73.73701,17.4,73.7,2020,0,243
337.3333333333333,18,4,2023,11,46,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,30,5,2023,15,34,1,0,5.0,17.33639,73.543335,17.3,73.5,2020,1,96
337.3333333333333,24,11,2023,13,38,1,0,1.0,17.403114,73.7371,17.4,73.7,2020,3,243
337.3333333333333,14,3,2023,7,17,1,0,4.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,19,3,2023,13,11,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,16,3,2023,17,53,1,0,4.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,7,10,2023,13,19,1,0,5.0,17.72487,73.82681,17.7,73.8,2020,3,214
337.3333333333333,10,1,2023,14,8,1,0,1.0,17.464294,73.614334,17.5,73.6,2020,0,168
337.3333333333333,20,6,2023,13,2,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,1,4,2023,11,46,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,3,4,2023,0,0,1,0,1.0,17.502516,73.52792,17.5,73.5,2020,1,219
337.3333333333333,9,9,2023,2,7,1,0,5.0,17.72487,73.82681,17.7,73.8,2020,3,214
337.3333333333333,9,1,2023,13,19,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,16,4,2022,13,67,1,0,1.0,17.53164,73.7884,17.5,73.8,2020,1,111
337.3333333333333,10,9,2023,13,43,1,0,4.0,17.527779,73.5161,17.5,73.5,2020,3,219
337.3333333333333,10,1,2023,15,34,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,13,3,2023,13,54,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,15,3,2023,13,38,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,20,6,2023,13,38,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,12,8,2023,11,46,1,0,1.0,17.469921,73.46379,17.5,73.5,2020,2,219
337.3333333333333,16,6,2023,13,63,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,22,12,2023,13,38,1,0,1.0,17.706654,73.8463,17.7,73.8,2020,0,214
337.3333333333333,27,8,2023,13,2,1,0,4.0,17.525139,73.52065,17.5,73.5,2020,2,219
337.3333333333333,3,4,2023,13,40,1,0,8.0,17.502516,73.52792,17.5,73.5,2020,1,219
337.3333333333333,26,5,2023,8,4,1,0,1.0,17.336044,73.54701,17.3,73.5,2020,1,96
337.3333333333333,27,12,2023,0,0,1,0,1.0,17.403378,73.73701,17.4,73.7,2020,0,243
337.3333333333333,15,6,2023,15,34,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,15,1,2023,13,63,1,0,2.0,17.716785,73.79423,17.7,73.8,2020,0,214
337.3333333333333,29,3,2023,9,20,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,23,5,2023,0,0,1,0,1.0,17.43017,73.83544,17.4,73.8,2020,1,163
337.3333333333333,13,11,2023,15,34,1,0,2.0,17.486029,73.52621,17.5,73.5,2020,3,219
337.3333333333333,11,3,2023,15,34,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,1,4,2023,13,62,1,0,3.0,17.393839,73.74383,17.4,73.7,2020,1,243
337.3333333333333,23,1,2023,13,40,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,25,6,2023,13,2,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,27,3,2023,8,4,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,12,8,2023,13,66,1,0,1.0,17.469921,73.46379,17.5,73.5,2020,2,219
337.3333333333333,24,10,2023,8,4,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,5,5,2023,13,2,1,0,4.0,17.409922,73.67026,17.4,73.7,2020,1,243
337.3333333333333,10,1,2023,13,21,1,0,1.0,17.46575,73.618454,17.5,73.6,2020,0,168
337.3333333333333,18,5,2022,0,0,1,0,2.0,17.769136,73.7421,17.8,73.7,2020,1,181
337.3333333333333,27,3,2023,13,54,1,0,6.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,24,3,2023,13,39,1,0,2.0,17.444857,73.64149,17.4,73.6,2020,1,129
337.3333333333333,7,11,2023,13,38,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,13,6,2020,8,4,1,0,2.0,17.561146,73.4987,17.6,73.5,2020,2,204
337.3333333333333,15,6,2023,13,16,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,12,1,2016,1,5,1,0,1.0,17.578789,73.4644,17.6,73.5,2010,0,204
337.3333333333333,26,3,2023,7,17,1,0,5.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,29,5,2023,13,38,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,12,8,2023,7,17,1,0,3.0,17.469921,73.46379,17.5,73.5,2020,2,219
337.3333333333333,4,4,2023,13,33,1,0,10.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,22,12,2023,13,54,1,0,4.0,17.706654,73.8463,17.7,73.8,2020,0,214
337.3333333333333,8,5,2023,17,53,1,0,2.0,17.478832,73.62031,17.5,73.6,2020,1,168
337.3333333333333,3,3,2023,9,20,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,3,4,2022,13,54,1,0,5.0,17.55981,73.45569,17.6,73.5,2020,1,204
337.3333333333333,24,3,2023,15,34,1,0,1.0,17.444857,73.64149,17.4,73.6,2020,1,129
337.3333333333333,28,5,2023,13,67,1,0,6.0,17.33509,73.54723,17.3,73.5,2020,1,96
337.3333333333333,16,3,2023,13,64,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,3,3,2023,11,46,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,27,2,2023,15,34,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,29,5,2023,13,49,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,28,5,2023,13,71,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,7,5,2023,8,35,1,0,2.0,17.602793,73.849236,17.6,73.8,2020,1,119
337.3333333333333,16,3,2023,13,37,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,17,11,2023,13,3,1,0,10.0,17.72487,73.82681,17.7,73.8,2020,3,214
337.3333333333333,27,2,2023,13,43,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,7,5,2022,13,39,1,0,3.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,17,9,2023,13,16,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,15,5,2023,13,40,1,0,1.0,17.481339,73.49162,17.5,73.5,2020,1,219
337.3333333333333,26,1,2023,13,21,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,31,5,2023,13,29,1,0,2.0,17.516554,73.52836,17.5,73.5,2020,1,219
337.3333333333333,13,6,2020,14,8,1,0,2.0,17.561146,73.4987,17.6,73.5,2020,2,204
337.3333333333333,18,5,2022,13,40,1,0,2.0,17.769136,73.7421,17.8,73.7,2020,1,181
337.3333333333333,15,4,2023,15,34,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,24,1,2023,8,4,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,16,5,2023,13,16,1,0,1.0,17.541279,73.669,17.5,73.7,2020,1,120
337.3333333333333,16,4,2022,15,48,1,0,1.0,17.53164,73.7884,17.5,73.8,2020,1,111
337.3333333333333,21,12,2023,13,19,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,20,3,2023,13,39,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,9,10,2023,13,19,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,4,2,2023,11,46,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,3,2,2023,15,34,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,15,5,2023,13,49,1,0,4.0,17.516554,73.52836,17.5,73.5,2020,1,219
337.3333333333333,3,2,2023,17,53,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,3,2,2023,19,45,1,0,3.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,31,5,2023,13,38,1,0,2.0,17.516554,73.52836,17.5,73.5,2020,1,219
337.3333333333333,28,5,2023,13,39,1,0,1.0,17.33509,73.54723,17.3,73.5,2020,1,96
337.3333333333333,16,10,2023,15,34,1,0,1.0,17.588781,73.46872,17.6,73.5,2020,3,204
337.3333333333333,5,2,2023,7,17,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,27,5,2023,13,2,1,0,2.0,17.334784,73.54696,17.3,73.5,2020,1,96
337.3333333333333,13,5,2023,7,17,1,0,50.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,18,11,2023,7,17,1,0,2.0,17.729282,73.678085,17.7,73.7,2020,3,86
337.3333333333333,29,5,2023,11,46,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,27,11,2023,13,64,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,20,4,2023,7,17,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,15,3,2023,13,40,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,7,3,2023,13,31,1,0,3.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,7,3,2023,13,16,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,28,5,2023,13,38,1,0,1.0,17.33509,73.54723,17.3,73.5,2020,1,96
337.3333333333333,28,1,2023,13,39,1,0,2.0,17.393574,73.667885,17.4,73.7,2020,0,243
337.3333333333333,7,3,2023,13,54,1,0,11.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,13,7,2023,13,49,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,12,1,2016,5,59,1,0,1.0,17.578789,73.4644,17.6,73.5,2010,0,204
337.3333333333333,13,6,2020,13,67,1,0,2.0,17.561146,73.4987,17.6,73.5,2020,2,204
337.3333333333333,23,11,2023,13,11,1,0,1.0,17.531904,73.51514,17.5,73.5,2020,3,219
337.3333333333333,3,2,2023,17,53,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,3,2,2023,13,1,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,4,2,2023,13,38,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,4,2,2023,11,46,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,18,4,2023,13,16,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,11,7,2023,13,19,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,6,3,2023,13,39,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,26,1,2023,13,38,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,3,2,2023,13,62,1,0,5.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,27,5,2023,13,38,1,0,1.0,17.334784,73.54696,17.3,73.5,2020,1,96
337.3333333333333,21,12,2023,4,51,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,22,1,2023,0,0,1,0,2.0,17.72487,73.82681,17.7,73.8,2020,0,214
337.3333333333333,9,8,2023,13,36,1,0,1.0,17.31885,73.52163,17.3,73.5,2020,2,96
337.3333333333333,16,5,2023,9,20,1,0,1.0,17.541279,73.669,17.5,73.7,2020,1,120
337.3333333333333,10,1,2023,13,38,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,7,3,2023,13,43,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,13,7,2023,13,2,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,16,4,2022,15,34,1,0,3.0,17.61306,73.80473,17.6,73.8,2020,1,119
337.3333333333333,1,3,2023,13,1,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,20,5,2023,11,46,1,0,2.0,17.709833,73.75579,17.7,73.8,2020,1,214
337.3333333333333,3,2,2023,8,35,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,3,2,2023,13,54,1,0,3.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,1,3,2023,13,31,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,26,7,2023,13,57,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,4,3,2023,13,39,1,0,1.0,17.452913,73.62059,17.5,73.6,2020,1,168
337.3333333333333,14,5,2023,13,38,1,0,4.0,17.543085,73.70992,17.5,73.7,2020,1,120
337.3333333333333,11,7,2023,13,67,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,9,10,2023,13,29,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,6,3,2023,15,34,1,0,3.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,26,2,2023,13,38,1,0,2.0,17.403065,73.73705,17.4,73.7,2020,0,243
337.3333333333333,15,1,2023,15,34,1,0,1.0,17.722063,73.81092,17.7,73.8,2020,0,214
337.3333333333333,26,7,2023,13,24,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,7,10,2023,13,11,1,0,2.0,17.3602,73.73825,17.4,73.7,2020,3,243
337.3333333333333,13,7,2023,15,48,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,28,1,2023,13,47,1,0,1.0,17.393574,73.667885,17.4,73.7,2020,0,243
337.3333333333333,15,1,2023,13,39,1,0,3.0,17.722063,73.81092,17.7,73.8,2020,0,214
337.3333333333333,3,2,2023,15,34,1,0,5.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,24,9,2023,13,31,1,0,1.0,17.602793,73.849236,17.6,73.8,2020,3,119
337.3333333333333,2,3,2023,5,59,1,0,4.0,17.520449,73.54544,17.5,73.5,2020,1,219
337.3333333333333,3,4,2023,13,21,1,0,1.0,17.469812,73.46421,17.5,73.5,2020,1,219
337.3333333333333,26,1,2023,13,39,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,17,5,2023,9,20,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,11,7,2023,13,11,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,16,5,2023,15,34,1,0,1.0,17.527122,73.64172,17.5,73.6,2020,1,168
337.3333333333333,3,2,2023,13,22,1,0,4.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,25,2,2023,13,14,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,18,5,2022,13,11,1,0,2.0,17.769136,73.7421,17.8,73.7,2020,1,181
337.3333333333333,7,5,2022,17,53,1,0,2.0,17.389006,73.737785,17.4,73.7,2020,1,243
337.3333333333333,24,9,2023,13,11,1,0,2.0,17.602793,73.849236,17.6,73.8,2020,3,119
337.3333333333333,5,2,2023,13,16,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
337.3333333333333,14,4,2023,13,40,1,0,2.0,17.393602,73.66795,17.4,73.7,2020,1,243
337.3333333333333,1,4,2023,13,19,1,0,2.0,17.393839,73.74383,17.4,73.7,2020,1,243
337.3333333333333,23,10,2023,13,39,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,30,8,2015,8,4,1,0,2.0,17.561146,73.4987,17.6,73.5,2010,2,204
337.3333333333333,29,12,2019,14,65,1,0,2.0,17.552477,73.51598,17.6,73.5,2010,0,204
337.3333333333333,14,4,2023,13,39,1,0,2.0,17.46968,73.46406,17.5,73.5,2020,1,219
337.3333333333333,17,5,2023,2,7,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,13,5,2023,13,67,1,0,3.0,17.543085,73.70992,17.5,73.7,2020,1,120
337.3333333333333,17,11,2023,13,37,1,0,1.0,17.72487,73.82681,17.7,73.8,2020,3,214
337.3333333333333,23,6,2023,13,24,1,0,4.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,24,9,2023,1,5,1,0,2.0,17.602793,73.849236,17.6,73.8,2020,3,119
337.3333333333333,24,1,2023,13,66,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,0,168
337.3333333333333,7,5,2023,13,37,1,0,2.0,17.596498,73.82991,17.6,73.8,2020,1,119
337.3333333333333,17,9,2023,2,7,1,0,8.0,17.460424,73.622375,17.5,73.6,2020,3,168
337.3333333333333,30,3,2023,9,20,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,20,4,2023,13,2,1,0,2.0,17.460424,73.622375,17.5,73.6,2020,1,168
337.3333333333333,7,11,2023,13,38,1,0,1.0,17.422565,73.72472,17.4,73.7,2020,3,243
337.3333333333333,21,1,2023,13,44,1,0,1.0,17.449356,73.70625,17.4,73.7,2020,0,243
337.3333333333333,14,5,2023,13,54,1,0,4.0,17.543085,73.70992,17.5,73.7,2020,1,120
337.3333333333333,5,5,2023,7,17,1,0,2.0,17.46968,73.46406,17.5,73.5,2020,1,219
337.3333333333333,13,5,2023,13,36,1,0,2.0,17.543085,73.70992,17.5,73.7,2020,1,120
337.3333333333333,6,11,2023,5,59,1,0,2.0,17.521482,73.51167,17.5,73.5,2020,3,219
337.3333333333333,3,4,2023,13,40,1,0,2.0,17.469812,73.46421,17.5,73.5,2020,1,219
337.3333333333333,25,7,2023,8,4,1,0,1.0,17.460424,73.622375,17.5,73.6,2020,2,168
337.3333333333333,3,2,2023,13,2,1,0,1.0,17.389006,73.737785,17.4,73.7,2020,0,243
